Original_band,Year,Sex,Sex_method
6699,1995,u,undocumented
6700,1995,u,undocumented
6701,1995,u,undocumented
6702,1995,u,undocumented
6703,1995,u,undocumented
6704,1995,u,undocumented
6705,1995,u,undocumented
6706,1995,u,undocumented
6707,1995,u,undocumented
6708,1995,u,undocumented
6709,1995,u,undocumented
6710,1995,u,undocumented
6711,1995,u,undocumented
6712,1995,u,undocumented
6713,1995,f,bill
6714,1995,u,undocumented
6715,1995,u,undocumented
6716,1995,u,undocumented
6717,1995,u,undocumented
6718,1995,u,undocumented
6719,1995,u,undocumented
6720,1995,u,undocumented
6721,1995,u,undocumented
6722,1995,u,undocumented
6723,1995,u,undocumented
6724,1995,u,undocumented
6725,1995,u,undocumented
6726,1995,u,undocumented
6727,1995,u,undocumented
6728,1995,u,undocumented
6729,1995,m,bill
6730,1995,u,undocumented
6731,1995,u,undocumented
6732,1995,u,undocumented
6733,1995,u,undocumented
6734,1995,u,undocumented
6735,1995,u,undocumented
6736,1995,u,undocumented
6737,1995,u,undocumented
6738,1995,u,undocumented
6739,1995,u,undocumented
6740,1995,u,undocumented
6741,1995,u,undocumented
6742,1995,u,undocumented
6743,1995,u,undocumented
6744,1995,u,undocumented
6745,1995,u,undocumented
6746,1995,u,undocumented
6747,1995,u,undocumented
6748,1995,u,undocumented
6749,1995,u,undocumented
6750,1995,m,bill
6751,1995,u,undocumented
6752,1995,u,undocumented
6753,1995,u,undocumented
6754,1995,u,undocumented
6755,1995,u,undocumented
6756,1995,u,undocumented
6757,1995,u,undocumented
6758,1995,u,undocumented
6759,1995,u,undocumented
6760,1995,u,undocumented
6761,1995,f,bill
6762,1995,u,undocumented
6763,1995,u,undocumented
6764,1995,u,undocumented
6765,1995,u,undocumented
6766,1995,u,undocumented
6767,1995,u,undocumented
6768,1995,u,undocumented
6769,1995,u,undocumented
6770,1995,u,undocumented
6771,1995,u,undocumented
6772,1995,u,undocumented
6773,1995,u,undocumented
6774,1995,u,undocumented
6775,1995,u,undocumented
6776,1995,u,undocumented
6777,1995,u,undocumented
6778,1995,u,undocumented
6779,1995,u,undocumented
6780,1995,u,undocumented
6781,1995,u,undocumented
6782,1995,u,undocumented
6783,1995,u,undocumented
6784,1995,u,undocumented
6785,1995,u,undocumented
6786,1995,u,undocumented
6787,1995,m,bill
6788,1995,u,undocumented
6789,1995,u,undocumented
6790,1995,u,undocumented
6791,1995,u,undocumented
6792,1995,u,undocumented
6793,1995,u,undocumented
6794,1995,u,undocumented
6795,1995,u,undocumented
6796,1995,u,undocumented
6797,1995,u,undocumented
6798,1995,u,undocumented
6799,1995,u,undocumented
6800,1995,u,undocumented
6801,1995,u,undocumented
6802,1995,u,undocumented
6803,1995,u,undocumented
6804,1995,u,undocumented
6805,1995,u,undocumented
6806,1995,u,undocumented
6807,1995,u,undocumented
6808,1995,u,undocumented
6809,1995,u,undocumented
6810,1995,u,undocumented
6811,1995,u,undocumented
6812,1995,u,undocumented
6813,1995,u,undocumented
6814,1995,u,undocumented
6815,1995,u,undocumented
6816,1995,u,undocumented
6817,1995,u,undocumented
6818,1995,u,undocumented
6819,1995,u,undocumented
6820,1995,u,undocumented
6821,1995,u,undocumented
6822,1995,u,undocumented
6823,1995,u,undocumented
6824,1995,u,undocumented
6825,1995,u,undocumented
6826,1995,u,undocumented
6827,1995,u,undocumented
6828,1995,u,undocumented
6829,1995,u,undocumented
6830,1995,u,undocumented
6832,1995,u,undocumented
6833,1995,u,undocumented
6834,1995,u,undocumented
6835,1995,u,undocumented
6836,1995,u,undocumented
6837,1995,u,undocumented
6838,1995,u,undocumented
6839,1995,u,undocumented
6840,1995,u,undocumented
6841,1995,u,undocumented
6842,1995,u,undocumented
6843,1995,u,undocumented
6844,1995,u,undocumented
6845,1995,u,undocumented
6846,1995,u,undocumented
6847,1995,u,undocumented
6848,1995,u,undocumented
6849,1995,u,undocumented
6850,1995,u,undocumented
6851,1995,f,bill
6852,1995,u,undocumented
6853,1995,u,undocumented
6854,1995,u,undocumented
6855,1995,u,undocumented
6856,1995,u,undocumented
6857,1995,m,bill
6858,1995,u,undocumented
6859,1995,u,undocumented
6860,1995,u,undocumented
6861,1995,u,undocumented
6862,1995,u,undocumented
6863,1995,u,undocumented
6864,1995,u,undocumented
6865,1995,u,undocumented
6866,1995,u,undocumented
6867,1995,u,undocumented
6868,1995,u,undocumented
6869,1995,u,undocumented
6870,1995,u,undocumented
6871,1995,u,undocumented
6872,1995,u,undocumented
6873,1995,u,undocumented
6874,1995,u,undocumented
6875,1995,u,undocumented
6876,1995,u,undocumented
6877,1995,u,undocumented
6878,1995,u,undocumented
6879,1995,u,undocumented
6880,1995,u,undocumented
6881,1995,u,undocumented
6882,1995,u,undocumented
6883,1995,u,undocumented
6884,1995,u,undocumented
6885,1995,u,undocumented
6886,1995,u,undocumented
6887,1995,u,undocumented
6888,1995,u,undocumented
6889,1995,u,undocumented
6890,1995,u,undocumented
6891,1995,u,undocumented
6892,1995,u,undocumented
6893,1995,u,undocumented
6894,1995,u,undocumented
6895,1995,u,undocumented
6896,1995,u,undocumented
6897,1995,u,undocumented
6898,1995,u,undocumented
6899,1995,u,undocumented
6900,1995,u,undocumented
6901,1995,u,undocumented
6902,1995,u,undocumented
6903,1995,u,undocumented
6904,1995,u,undocumented
6905,1995,u,undocumented
6906,1995,u,undocumented
6907,1995,u,undocumented
6908,1995,m,bill
6909,1995,u,undocumented
6910,1995,u,undocumented
6911,1995,u,undocumented
6912,1995,u,undocumented
6913,1995,u,undocumented
6914,1995,u,undocumented
6915,1995,u,undocumented
6916,1995,u,undocumented
6917,1995,u,undocumented
6918,1995,u,undocumented
6919,1995,u,undocumented
6920,1995,u,undocumented
6921,1995,u,undocumented
6922,1995,u,undocumented
6923,1995,u,undocumented
6924,1995,u,undocumented
6925,1995,u,undocumented
6926,1995,m,bill
6927,1995,u,undocumented
6928,1995,u,undocumented
6929,1995,u,undocumented
6930,1995,u,undocumented
6931,1995,u,undocumented
6932,1995,u,undocumented
6933,1995,u,undocumented
6934,1995,u,undocumented
6935,1995,u,undocumented
6936,1995,u,undocumented
6937,1995,u,undocumented
6938,1995,u,undocumented
6939,1995,u,undocumented
6940,1995,u,undocumented
6941,1995,u,undocumented
6942,1995,u,undocumented
6943,1995,u,undocumented
6944,1995,u,undocumented
6945,1995,u,undocumented
6946,1995,u,undocumented
6947,1995,u,undocumented
6948,1995,u,undocumented
6949,1995,u,undocumented
6950,1995,u,undocumented
6951,1995,u,undocumented
6952,1995,u,undocumented
6953,1995,u,undocumented
6954,1995,u,undocumented
6955,1995,u,undocumented
6956,1995,u,undocumented
6957,1995,u,undocumented
6958,1995,u,undocumented
6959,1995,u,undocumented
6960,1995,u,undocumented
6961,1995,u,undocumented
6962,1995,u,undocumented
6963,1995,u,undocumented
6964,1995,u,undocumented
6965,1995,u,undocumented
6966,1995,u,undocumented
6967,1995,u,undocumented
6968,1995,u,undocumented
6969,1995,u,undocumented
6970,1995,u,undocumented
6971,1995,u,undocumented
6972,1995,u,undocumented
6973,1995,u,undocumented
6974,1995,u,undocumented
6975,1995,u,undocumented
6976,1995,u,undocumented
6977,1995,u,undocumented
6978,1995,u,undocumented
6979,1995,u,undocumented
6980,1995,u,undocumented
6981,1995,u,undocumented
6982,1995,u,undocumented
6983,1995,u,undocumented
6984,1995,u,undocumented
6985,1995,u,undocumented
6986,1995,u,undocumented
6987,1995,u,undocumented
6988,1995,u,undocumented
6989,1995,u,undocumented
6990,1995,u,undocumented
6991,1995,u,undocumented
6992,1995,u,undocumented
6993,1995,u,undocumented
6994,1995,u,undocumented
6995,1995,u,undocumented
6996,1995,u,undocumented
6997,1995,u,undocumented
6998,1995,u,undocumented
6999,1995,u,undocumented
7000,1995,u,undocumented
7001,1995,u,undocumented
7002,1995,u,undocumented
7003,1995,u,undocumented
7004,1995,u,undocumented
7005,1995,u,undocumented
7006,1995,u,undocumented
7007,1995,u,undocumented
7008,1995,u,undocumented
7009,1995,u,undocumented
7010,1995,u,undocumented
7011,1995,u,undocumented
7012,1995,u,undocumented
7013,1995,u,undocumented
7014,1995,u,undocumented
7015,1995,u,undocumented
7016,1995,u,undocumented
7017,1995,u,undocumented
7018,1995,u,undocumented
7019,1995,u,undocumented
7020,1995,u,undocumented
7021,1995,u,undocumented
7022,1995,u,undocumented
7023,1995,u,undocumented
7024,1995,u,undocumented
7025,1995,u,undocumented
7026,1995,u,undocumented
7027,1995,u,undocumented
7028,1995,u,undocumented
7029,1995,u,undocumented
7030,1995,u,undocumented
7031,1995,u,undocumented
7032,1995,u,undocumented
7033,1995,u,undocumented
7034,1995,u,undocumented
7035,1995,u,undocumented
7036,1995,u,undocumented
7037,1995,u,undocumented
7038,1995,u,undocumented
7039,1995,u,undocumented
7040,1995,u,undocumented
7041,1995,u,undocumented
7042,1995,u,undocumented
7043,1995,u,undocumented
7044,1995,u,undocumented
7045,1995,u,undocumented
7046,1995,u,undocumented
7047,1995,u,undocumented
7048,1995,u,undocumented
7049,1995,u,undocumented
7050,1995,u,undocumented
7051,1995,u,undocumented
7052,1995,u,undocumented
7053,1995,u,undocumented
7054,1995,u,undocumented
7055,1995,u,undocumented
7056,1995,u,undocumented
7057,1995,u,undocumented
7058,1995,u,undocumented
7059,1995,u,undocumented
7060,1995,u,undocumented
7061,1995,u,undocumented
7062,1995,u,undocumented
7063,1995,u,undocumented
7064,1995,u,undocumented
7065,1995,u,undocumented
7066,1995,u,undocumented
7067,1995,u,undocumented
7068,1995,u,undocumented
7069,1995,u,undocumented
7070,1995,u,undocumented
7071,1995,u,undocumented
7072,1995,u,undocumented
7073,1995,u,undocumented
7074,1995,u,undocumented
7075,1995,u,undocumented
7076,1995,u,undocumented
7077,1995,u,undocumented
7078,1995,u,undocumented
7079,1995,u,undocumented
7080,1995,u,undocumented
7081,1995,u,undocumented
7082,1995,u,undocumented
7083,1995,u,undocumented
7084,1995,u,undocumented
7085,1995,u,undocumented
7086,1995,u,undocumented
7087,1995,u,undocumented
7088,1995,u,undocumented
7089,1995,u,undocumented
7090,1995,u,undocumented
7091,1995,u,undocumented
7092,1995,u,undocumented
7093,1995,u,undocumented
7094,1995,u,undocumented
7095,1995,u,undocumented
7096,1995,u,undocumented
7097,1995,u,undocumented
7098,1995,u,undocumented
7099,1995,u,undocumented
7100,1995,u,undocumented
7156,1996,u,undocumented
7157,1996,u,undocumented
7159,1996,u,undocumented
7160,1996,u,undocumented
7166,1996,u,undocumented
7167,1996,u,undocumented
7168,1996,u,undocumented
7169,1996,u,undocumented
7170,1996,u,undocumented
7175,1996,u,undocumented
7176,1996,u,undocumented
7178,1996,u,undocumented
7179,1996,u,undocumented
7181,1996,u,undocumented
7182,1996,u,undocumented
7183,1996,u,undocumented
7185,1996,u,undocumented
7186,1996,u,undocumented
7187,1996,u,undocumented
7188,1996,u,undocumented
7189,1996,u,undocumented
7190,1996,u,undocumented
7191,1996,u,undocumented
7192,1996,u,undocumented
7193,1996,u,undocumented
7194,1996,u,undocumented
7195,1996,u,undocumented
7196,1996,u,undocumented
7198,1996,u,undocumented
7199,1996,u,undocumented
7200,1996,u,undocumented
7203,1996,u,undocumented
7204,1996,u,undocumented
7205,1996,u,undocumented
7206,1996,u,undocumented
7207,1996,u,undocumented
7209,1996,u,undocumented
7210,1996,u,undocumented
7211,1996,u,undocumented
7212,1996,u,undocumented
7213,1996,u,undocumented
7214,1996,u,undocumented
7215,1996,u,undocumented
7216,1996,u,undocumented
7218,1996,u,undocumented
7220,1996,u,undocumented
7223,1996,u,undocumented
7224,1996,u,undocumented
7226,1996,m,bill
7229,1996,u,undocumented
7230,1996,u,undocumented
7231,1996,u,undocumented
7232,1996,u,undocumented
7233,1996,u,undocumented
7234,1996,u,undocumented
7235,1996,u,undocumented
7236,1996,u,undocumented
7237,1996,u,undocumented
7238,1996,u,undocumented
7239,1996,u,undocumented
7241,1996,u,undocumented
7242,1996,u,undocumented
7243,1996,u,undocumented
7244,1996,u,undocumented
7245,1996,u,undocumented
7246,1996,u,undocumented
7247,1996,u,undocumented
7248,1996,u,undocumented
7249,1996,u,undocumented
7250,1996,u,undocumented
7251,1996,u,undocumented
7252,1996,u,undocumented
7253,1996,u,undocumented
7254,1996,u,undocumented
7255,1996,u,undocumented
7256,1996,u,undocumented
7257,1996,u,undocumented
7258,1996,u,undocumented
7259,1996,u,undocumented
7260,1996,u,undocumented
7261,1996,u,undocumented
7262,1996,u,undocumented
7263,1996,u,undocumented
7264,1996,u,undocumented
7265,1996,u,undocumented
7266,1996,u,undocumented
7267,1996,u,undocumented
7268,1996,u,undocumented
7269,1996,u,undocumented
7270,1996,u,undocumented
7271,1996,u,undocumented
7272,1996,u,undocumented
7273,1996,u,undocumented
7274,1996,u,undocumented
7275,1996,u,undocumented
7276,1996,u,undocumented
7277,1996,u,undocumented
7278,1996,u,undocumented
7279,1996,u,undocumented
7280,1996,u,undocumented
7281,1996,u,undocumented
7282,1996,u,undocumented
7283,1996,u,undocumented
7284,1996,u,undocumented
7285,1996,u,undocumented
7286,1996,u,undocumented
7287,1996,u,undocumented
7288,1996,u,undocumented
7289,1996,u,undocumented
7290,1996,u,undocumented
7291,1996,u,undocumented
7292,1996,u,undocumented
7293,1996,u,undocumented
7294,1996,u,undocumented
7296,1996,u,undocumented
7297,1996,u,undocumented
7298,1996,u,undocumented
7299,1996,u,undocumented
7300,1996,u,undocumented
7307,1996,u,undocumented
7308,1996,u,undocumented
7311,1996,u,undocumented
7312,1996,u,undocumented
7313,1996,u,undocumented
7314,1996,u,undocumented
7315,1996,u,undocumented
7316,1996,u,undocumented
7317,1996,u,undocumented
7318,1996,u,undocumented
7321,1996,u,undocumented
7322,1996,u,undocumented
7323,1996,u,undocumented
7324,1996,u,undocumented
7325,1996,u,undocumented
7328,1996,u,undocumented
7329,1996,u,undocumented
7330,1996,u,undocumented
7331,1996,u,undocumented
7332,1996,u,undocumented
7333,1996,u,undocumented
7335,1996,u,undocumented
7336,1996,u,undocumented
7337,1996,u,undocumented
7338,1996,u,undocumented
7340,1996,u,undocumented
7341,1996,u,undocumented
7342,1996,u,undocumented
7343,1996,u,undocumented
7344,1996,u,undocumented
7345,1996,u,undocumented
7346,1996,u,undocumented
7347,1996,u,undocumented
7348,1996,u,undocumented
7349,1996,u,undocumented
7350,1996,u,undocumented
7351,1996,u,undocumented
7353,1996,u,undocumented
7354,1996,u,undocumented
7355,1996,u,undocumented
7356,1996,u,undocumented
7357,1996,u,undocumented
7361,1996,u,undocumented
7362,1996,u,undocumented
7364,1996,u,undocumented
7365,1996,u,undocumented
7366,1996,u,undocumented
7367,1996,u,undocumented
7368,1996,u,undocumented
7369,1996,u,undocumented
7371,1996,u,undocumented
7372,1996,u,undocumented
7373,1996,u,undocumented
7374,1996,u,undocumented
7375,1996,u,undocumented
7376,1996,u,undocumented
7377,1996,u,undocumented
7378,1996,u,undocumented
7379,1996,u,undocumented
7380,1996,u,undocumented
7381,1996,u,undocumented
7382,1996,u,undocumented
7383,1996,u,undocumented
7385,1996,u,undocumented
7386,1996,u,undocumented
7387,1996,u,undocumented
7388,1996,u,undocumented
7391,1996,u,undocumented
7392,1996,u,undocumented
7393,1996,u,undocumented
7394,1996,u,undocumented
7395,1996,u,undocumented
7396,1996,u,undocumented
7397,1996,u,undocumented
7398,1996,u,undocumented
7399,1996,u,undocumented
7401,1996,u,undocumented
7402,1996,u,undocumented
7403,1996,u,undocumented
7404,1996,u,undocumented
7405,1996,u,undocumented
7406,1996,u,undocumented
7407,1996,u,undocumented
7408,1996,u,undocumented
7409,1996,u,undocumented
7410,1996,u,undocumented
7411,1996,u,undocumented
7412,1996,u,undocumented
7413,1996,u,undocumented
7414,1996,u,undocumented
7415,1996,u,undocumented
7416,1996,u,undocumented
7417,1996,u,undocumented
7418,1996,u,undocumented
7419,1996,u,undocumented
7420,1996,u,undocumented
7422,1996,u,undocumented
7423,1996,u,undocumented
7424,1996,u,undocumented
7425,1996,u,undocumented
7426,1996,u,undocumented
7427,1996,u,undocumented
7428,1996,u,undocumented
7429,1996,u,undocumented
7430,1996,u,undocumented
7431,1996,u,undocumented
7432,1996,u,undocumented
7433,1996,u,undocumented
7434,1996,u,undocumented
7435,1996,u,undocumented
7436,1996,u,undocumented
7437,1996,u,undocumented
7438,1996,u,undocumented
7439,1996,u,undocumented
7440,1996,u,undocumented
7441,1996,u,undocumented
7443,1996,u,undocumented
7445,1996,u,undocumented
7446,1996,u,undocumented
7447,1996,u,undocumented
7449,1996,u,undocumented
7450,1996,u,undocumented
7451,1996,u,undocumented
7452,1996,u,undocumented
7453,1996,u,undocumented
7454,1996,u,undocumented
7455,1996,u,undocumented
7456,1996,u,undocumented
7458,1996,u,undocumented
7459,1996,u,undocumented
7460,1996,u,undocumented
7461,1996,u,undocumented
7462,1996,u,undocumented
7463,1996,u,undocumented
7464,1996,u,undocumented
7465,1996,u,undocumented
7466,1996,u,undocumented
7467,1996,u,undocumented
7468,1996,u,undocumented
7469,1996,u,undocumented
7476,1997,f,bill
7479,1997,u,undocumented
7482,1997,u,undocumented
7483,1997,u,undocumented
7484,1997,u,undocumented
7485,1997,u,undocumented
7487,1997,u,undocumented
7488,1997,u,undocumented
7489,1997,u,undocumented
7490,1997,u,undocumented
7491,1997,u,undocumented
7492,1997,u,undocumented
7493,1997,u,undocumented
7494,1997,u,undocumented
7495,1997,f,bill
7497,1997,u,undocumented
7498,1997,u,undocumented
7499,1997,u,undocumented
7500,1997,u,undocumented
7522,1997,u,undocumented
7523,1997,u,undocumented
7524,1997,u,undocumented
7525,1997,u,undocumented
7526,1997,u,undocumented
7527,1997,u,undocumented
7528,1997,u,undocumented
7529,1997,u,undocumented
7530,1997,u,undocumented
7531,1997,u,undocumented
7532,1997,u,undocumented
7533,1997,u,undocumented
7534,1997,u,undocumented
7535,1997,u,undocumented
7536,1997,u,undocumented
7537,1997,u,undocumented
7540,1997,u,undocumented
7541,1997,u,undocumented
7542,1997,u,undocumented
7544,1997,u,undocumented
7545,1997,u,undocumented
7546,1997,u,undocumented
7548,1997,u,undocumented
7549,1997,u,undocumented
7550,1997,u,undocumented
7551,1997,u,bill_ELW
7555,1997,u,undocumented
7556,1997,u,undocumented
7557,1997,u,undocumented
7558,1997,u,undocumented
7559,1997,u,undocumented
7560,1997,u,undocumented
7561,1997,u,undocumented
7562,1997,u,undocumented
7563,1997,u,undocumented
7567,1998,f,bill
7593,1998,u,undocumented
7594,1998,u,undocumented
7596,1998,u,undocumented
7597,1998,u,undocumented
7599,1998,u,undocumented
7609,1997,f,bill
7612,1997,u,undocumented
7613,1997,u,undocumented
7614,1997,u,undocumented
7615,1997,u,undocumented
7619,1997,u,undocumented
7620,1997,u,undocumented
7621,1997,u,undocumented
7622,1997,u,undocumented
7625,1997,u,undocumented
7626,1997,u,undocumented
7627,1997,f,bill
7628,1997,u,undocumented
7629,1997,f,bill
7630,1997,u,undocumented
7631,1997,u,undocumented
7632,1997,u,undocumented
7633,1997,u,undocumented
7634,1997,u,undocumented
7635,1997,u,undocumented
7636,1998,u,undocumented
7637,1998,u,undocumented
7638,1998,u,undocumented
7640,1998,u,undocumented
7641,1998,u,undocumented
7642,1998,u,undocumented
7643,1998,u,undocumented
7644,1998,u,undocumented
7645,1998,u,undocumented
7646,1998,u,undocumented
7647,1998,u,undocumented
7648,1998,u,undocumented
7649,1998,u,undocumented
7650,1998,u,undocumented
7652,1998,u,undocumented
7653,1998,u,undocumented
7654,1998,u,undocumented
7655,1998,u,undocumented
7656,1998,u,undocumented
7657,1998,u,undocumented
7658,1998,u,undocumented
7660,1998,u,undocumented
7661,1998,u,undocumented
7662,1998,u,undocumented
7664,1998,u,undocumented
7665,1998,u,undocumented
7666,1998,u,undocumented
7667,1998,u,undocumented
7668,1998,u,undocumented
7669,1998,u,undocumented
7670,1998,u,undocumented
